src_id	dst_id	edge_type	weight
KX581096	MK672804	phage-phage	0.83947
KX581097	KX581099	phage-phage	1.0
KX581097	KX581100	phage-phage	0.862158
KX581097	KY658675	phage-phage	1.0
KX581097	KY658677	phage-phage	1.0
KX581097	KY658678	phage-phage	0.862158
KX581097	KY658679	phage-phage	0.862158
KX581097	KY658680	phage-phage	1.0
KX581097	MK672799	phage-phage	0.862158
KX581097	MK672800	phage-phage	0.862158
KX581097	MK672801	phage-phage	0.862158
KX581097	MK672803	phage-phage	0.862158
KX581097	MK672804	phage-phage	0.83947
KX581099	KX581100	phage-phage	0.862158
KX581099	KY658675	phage-phage	1.0
KX581099	KY658677	phage-phage	1.0
KX581099	KY658678	phage-phage	0.862158
KX581099	KY658679	phage-phage	0.862158
KX581099	KY658680	phage-phage	1.0
KX581099	MK672799	phage-phage	0.862158
KX581099	MK672800	phage-phage	0.862158
KX581099	MK672801	phage-phage	0.862158
KX581099	MK672803	phage-phage	0.862158
KX581099	MK672804	phage-phage	0.83947
KX581100	KY658675	phage-phage	0.862158
KX581100	KY658677	phage-phage	0.862158
KX581100	KY658678	phage-phage	1.0
KX581100	KY658679	phage-phage	1.0
KX581100	KY658680	phage-phage	0.862158
KX581100	MK672799	phage-phage	1.0
KX581100	MK672800	phage-phage	1.0
KX581100	MK672801	phage-phage	1.0
KX581100	MK672803	phage-phage	1.0
KX581100	MK672804	phage-phage	0.920833
KX620752	NC_041890	phage-phage	1.0
KX712236	MF537628	phage-phage	1.0
KX827370	NC_055025	phage-phage	1.0
KX987999	NC_018860	phage-phage	0.848906
KY000085	MN150710	phage-phage	1.0
KY000085	NC_047788	phage-phage	1.0
KY083726	NC_048659	phage-phage	1.0
KY290948	NC_005135	phage-phage	1.0
KY290951	NC_007022	phage-phage	0.952372
KY290953	KY290954	phage-phage	1.0
KY290953	NC_019527	phage-phage	1.0
KY290954	NC_019527	phage-phage	1.0
KY290955	NC_015251	phage-phage	0.846861
KY295893	KY295899	phage-phage	1.0
KY295893	NC_047807	phage-phage	1.0
KY295899	NC_047807	phage-phage	1.0
KY349816	MW495853	phage-phage	1.0
KY363359	MK448863	phage-phage	1.0
KY471268	KY471269	phage-phage	1.0
KY554760	NC_049381	phage-phage	1.0
KY554763	KY554764	phage-phage	1.0
KY554763	KY554765	phage-phage	1.0
KY554763	NC_049806	phage-phage	1.0
KY554764	KY554765	phage-phage	1.0
KY554764	NC_049806	phage-phage	1.0
KY554765	NC_049806	phage-phage	1.0
KY554767	NC_049807	phage-phage	0.873791
KY554769	KY554770	phage-phage	1.0
KY554769	KY554773	phage-phage	0.940558
KY554769	KY554774	phage-phage	1.0
KY554769	KY554775	phage-phage	0.940558
KY554769	KY554776	phage-phage	1.0
KY554769	NC_049854	phage-phage	1.0
KY554770	KY554773	phage-phage	0.940558
KY554770	KY554774	phage-phage	1.0
KY554770	KY554775	phage-phage	0.940558
KY554770	KY554776	phage-phage	1.0
KY554770	NC_049854	phage-phage	1.0
KY554772	NC_049856	phage-phage	0.827786
KY554773	KY554774	phage-phage	0.940558
KY554773	KY554775	phage-phage	1.0
KY554773	KY554776	phage-phage	0.940558
KY554773	NC_049854	phage-phage	0.940558
KY554774	KY554775	phage-phage	0.940558
KY554774	KY554776	phage-phage	1.0
KY554774	NC_049854	phage-phage	1.0
KY554775	KY554776	phage-phage	0.940558
KY554775	NC_049854	phage-phage	0.940558
KY554776	NC_049854	phage-phage	1.0
KY581279	MF398190	phage-phage	0.849403
KY581279	MK331930	phage-phage	0.880046
KY581279	MK584893	phage-phage	0.915243
KY581279	MN047438	phage-phage	0.860335
KY581279	MN336261	phage-phage	0.940288
KY581279	MN336262	phage-phage	1.0
KY581279	MN336263	phage-phage	1.0
KY581279	MT226657	phage-phage	1.0
KY581279	MT338525	phage-phage	0.821113
KY581279	MW460250	phage-phage	0.915243
KY581279	MW528836	phage-phage	0.901107
KY581279	NC_007066	phage-phage	0.940023
KY581279	NC_025417	phage-phage	0.915243
KY581279	NC_047720	phage-phage	0.940023
KY581279	NC_047721	phage-phage	0.879643
KY581279	NC_047726	phage-phage	0.874173
KY581279	NC_047729	phage-phage	0.880046
KY581279	NC_047730	phage-phage	0.880046
KY581279	NC_047731	phage-phage	0.865568
KY581279	NC_047732	phage-phage	0.915243
KY581279	OL960567	phage-phage	1.0
KY581279	OL960568	phage-phage	1.0
KY581279	OL960569	phage-phage	0.940288
KY581279	OL960570	phage-phage	1.0
KY581279	OP651044	phage-phage	0.849403
KY581279	OR327749	phage-phage	1.0
KY613597	KY624610	phage-phage	1.0
KY613597	KY624611	phage-phage	0.891872
KY613597	KY624612	phage-phage	1.0
KY613597	KY624613	phage-phage	1.0
KY613597	KY624614	phage-phage	1.0
KY613597	KY624615	phage-phage	1.0
KY613597	KY624616	phage-phage	1.0
KY624610	KY624611	phage-phage	0.891872
KY624610	KY624612	phage-phage	1.0
KY624610	KY624613	phage-phage	1.0
KY624610	KY624614	phage-phage	1.0
KY624610	KY624615	phage-phage	1.0
KY624610	KY624616	phage-phage	1.0
KY624611	KY624612	phage-phage	0.891872
KY624611	KY624613	phage-phage	0.891872
KY624611	KY624614	phage-phage	0.891872
KY624611	KY624615	phage-phage	0.891872
KY624611	KY624616	phage-phage	0.891872
KY624612	KY624613	phage-phage	1.0
KY624612	KY624614	phage-phage	1.0
KY624612	KY624615	phage-phage	1.0
KY624612	KY624616	phage-phage	1.0
KY624613	KY624614	phage-phage	1.0
KY624613	KY624615	phage-phage	1.0
KY624613	KY624616	phage-phage	1.0
KY624614	KY624615	phage-phage	1.0
KY624614	KY624616	phage-phage	1.0
KY624615	KY624616	phage-phage	1.0
KY626177	NC_047821	phage-phage	1.0
KY654690	NC_027293	phage-phage	1.0
KY658673	KY658674	phage-phage	1.0
KY658673	KY658676	phage-phage	1.0
KY658674	KY658676	phage-phage	1.0
KY658675	KY658677	phage-phage	1.0
KY658675	KY658678	phage-phage	0.862158
KY658675	KY658679	phage-phage	0.862158
KY658675	KY658680	phage-phage	1.0
KY658675	MK672799	phage-phage	0.862158
KY658675	MK672800	phage-phage	0.862158
KY658675	MK672801	phage-phage	0.862158
KY658675	MK672803	phage-phage	0.862158
KY658675	MK672804	phage-phage	0.83947
KY658677	KY658678	phage-phage	0.862158
KY658677	KY658679	phage-phage	0.862158
KY658677	KY658680	phage-phage	1.0
KY658677	MK672799	phage-phage	0.862158
KY658677	MK672800	phage-phage	0.862158
KY658677	MK672801	phage-phage	0.862158
KY658677	MK672803	phage-phage	0.862158
KY658677	MK672804	phage-phage	0.83947
KY658678	KY658679	phage-phage	1.0
KY658678	KY658680	phage-phage	0.862158
KY658678	MK672799	phage-phage	1.0
KY658678	MK672800	phage-phage	1.0
KY658678	MK672801	phage-phage	1.0
KY658678	MK672803	phage-phage	1.0
KY658678	MK672804	phage-phage	0.920833
KY658679	KY658680	phage-phage	0.862158
KY658679	MK672799	phage-phage	1.0
KY658679	MK672800	phage-phage	1.0
KY658679	MK672801	phage-phage	1.0
KY658679	MK672803	phage-phage	1.0
KY658679	MK672804	phage-phage	0.920833
KY658680	MK672799	phage-phage	0.862158
KY658680	MK672800	phage-phage	0.862158
KY658680	MK672801	phage-phage	0.862158
KY658680	MK672803	phage-phage	0.862158
KY658680	MK672804	phage-phage	0.83947
KY705269	NC_071074	phage-phage	0.868508
KY705283	NC_070700	phage-phage	1.0
KY883636	KY883637	phage-phage	0.921177
KY883636	NC_015157	phage-phage	1.0
KY883637	NC_015157	phage-phage	0.921177
KY883638	KY883639	phage-phage	0.815654
KY883638	KY883640	phage-phage	0.824915
KY883638	MN419153	phage-phage	0.806262
KY883639	KY883640	phage-phage	0.805298
KY883641	KY883643	phage-phage	0.861442
KY883641	KY883644	phage-phage	0.825557
KY883641	KY883645	phage-phage	0.841963
KY883641	KY883646	phage-phage	0.861442
KY883641	KY883648	phage-phage	0.861442
KY883641	KY883649	phage-phage	0.861442
KY883641	KY883650	phage-phage	0.840428
KY883641	KY883651	phage-phage	0.861442
KY883641	KY883652	phage-phage	0.861442
KY883641	KY883653	phage-phage	0.861442
KY883641	NC_015159	phage-phage	0.877339
KY883643	KY883644	phage-phage	0.844463
KY883643	KY883645	phage-phage	0.863222
KY883643	KY883646	phage-phage	0.88642
KY883643	KY883648	phage-phage	0.88642
KY883643	KY883649	phage-phage	0.88642
KY883643	KY883650	phage-phage	0.920214
KY883643	KY883651	phage-phage	0.88642
KY883643	KY883652	phage-phage	0.88642
KY883643	KY883653	phage-phage	0.88642
KY883643	NC_015159	phage-phage	0.856511
KY883644	KY883645	phage-phage	0.880611
KY883644	KY883646	phage-phage	0.901049
KY883644	KY883648	phage-phage	0.901049
KY883644	KY883649	phage-phage	0.901049
KY883644	KY883650	phage-phage	0.873092
KY883644	KY883651	phage-phage	0.901049
KY883644	KY883652	phage-phage	0.901049
KY883644	KY883653	phage-phage	0.901049
KY883644	NC_015159	phage-phage	0.806099
KY883645	KY883646	phage-phage	0.922067
KY883645	KY883648	phage-phage	0.922067
KY883645	KY883649	phage-phage	0.922067
KY883645	KY883650	phage-phage	0.888611
KY883645	KY883651	phage-phage	0.922067
KY883645	KY883652	phage-phage	0.922067
KY883645	KY883653	phage-phage	0.922067
KY883645	NC_015159	phage-phage	0.802571
KY883646	KY883648	phage-phage	1.0
KY883646	KY883649	phage-phage	1.0
KY883646	KY883650	phage-phage	0.920214
KY883646	KY883651	phage-phage	1.0
KY883646	KY883652	phage-phage	1.0
KY883646	KY883653	phage-phage	1.0
KY883646	NC_015159	phage-phage	0.856511
KY883648	KY883649	phage-phage	1.0
KY883648	KY883650	phage-phage	0.920214
KY883648	KY883651	phage-phage	1.0
KY883648	KY883652	phage-phage	1.0
KY883648	KY883653	phage-phage	1.0
KY883648	NC_015159	phage-phage	0.856511
KY883649	KY883650	phage-phage	0.920214
KY883649	KY883651	phage-phage	1.0
KY883649	KY883652	phage-phage	1.0
KY883649	KY883653	phage-phage	1.0
KY883649	NC_015159	phage-phage	0.856511
KY883650	KY883651	phage-phage	0.920214
KY883650	KY883652	phage-phage	0.920214
KY883650	KY883653	phage-phage	0.920214
KY883650	NC_015159	phage-phage	0.836151
KY883651	KY883652	phage-phage	1.0
KY883651	KY883653	phage-phage	1.0
KY883651	NC_015159	phage-phage	0.856511
KY883652	KY883653	phage-phage	1.0
KY883652	NC_015159	phage-phage	0.856511
KY883653	NC_015159	phage-phage	0.856511
KY926698	KY926699	phage-phage	0.844042
KY942056	MN813049	phage-phage	0.807484
KY951963	KY951964	phage-phage	1.0
KY951963	KY979236	phage-phage	1.0
KY951963	KY979237	phage-phage	1.0
KY951963	KY979238	phage-phage	1.0
KY951963	KY979243	phage-phage	1.0
KY951963	KY979244	phage-phage	1.0
KY951963	KY979246	phage-phage	1.0
KY951963	KY992519	phage-phage	0.844573
KY951963	MT431535	phage-phage	0.819331
KY951963	MT585277	phage-phage	0.844573
KY951963	MT585280	phage-phage	0.844573
KY951963	MT585283	phage-phage	0.844573
KY951963	MT585284	phage-phage	0.844573
KY951963	MT585285	phage-phage	0.844573
KY951963	MT585286	phage-phage	0.844573
KY951963	MT585287	phage-phage	0.844573
KY951963	MT585288	phage-phage	0.844573
KY951963	MT585289	phage-phage	0.844573
KY951963	MT585292	phage-phage	0.844573
KY951963	MT585294	phage-phage	0.844573
KY951963	MT585297	phage-phage	0.844573
KY951963	MT585298	phage-phage	0.844573
KY951963	MT585299	phage-phage	0.844573
KY951963	MT585300	phage-phage	0.844573
KY951963	MT585301	phage-phage	0.844573
KY951963	MT585302	phage-phage	0.844573
KY951963	MT585303	phage-phage	0.844573
KY951963	MT585304	phage-phage	0.844573
KY951963	MT585305	phage-phage	0.844573
KY951963	MT585306	phage-phage	0.844573
KY951963	MT585307	phage-phage	0.844573
KY951963	MT585308	phage-phage	0.844573
KY951963	MT585309	phage-phage	0.844573
KY951963	MT585311	phage-phage	0.844573
KY951963	MT585312	phage-phage	0.844573
KY951963	MT585314	phage-phage	0.844573
KY951963	MT585315	phage-phage	0.844573
KY951963	NC_041845	phage-phage	1.0
KY951964	KY979236	phage-phage	1.0
KY951964	KY979237	phage-phage	1.0
KY951964	KY979238	phage-phage	1.0
KY951964	KY979243	phage-phage	1.0
KY951964	KY979244	phage-phage	1.0
KY951964	KY979246	phage-phage	1.0
KY951964	KY992519	phage-phage	0.844573
KY951964	MT431535	phage-phage	0.819331
KY951964	MT585277	phage-phage	0.844573
KY951964	MT585280	phage-phage	0.844573
KY951964	MT585283	phage-phage	0.844573
KY951964	MT585284	phage-phage	0.844573
KY951964	MT585285	phage-phage	0.844573
KY951964	MT585286	phage-phage	0.844573
KY951964	MT585287	phage-phage	0.844573
KY951964	MT585288	phage-phage	0.844573
KY951964	MT585289	phage-phage	0.844573
KY951964	MT585292	phage-phage	0.844573
KY951964	MT585294	phage-phage	0.844573
KY951964	MT585297	phage-phage	0.844573
KY951964	MT585298	phage-phage	0.844573
KY951964	MT585299	phage-phage	0.844573
KY951964	MT585300	phage-phage	0.844573
KY951964	MT585301	phage-phage	0.844573
KY951964	MT585302	phage-phage	0.844573
KY951964	MT585303	phage-phage	0.844573
KY951964	MT585304	phage-phage	0.844573
KY951964	MT585305	phage-phage	0.844573
KY951964	MT585306	phage-phage	0.844573
KY951964	MT585307	phage-phage	0.844573
KY951964	MT585308	phage-phage	0.844573
KY951964	MT585309	phage-phage	0.844573
KY951964	MT585311	phage-phage	0.844573
KY951964	MT585312	phage-phage	0.844573
KY951964	MT585314	phage-phage	0.844573
KY951964	MT585315	phage-phage	0.844573
KY951964	NC_041845	phage-phage	1.0
KY979236	KY979237	phage-phage	1.0
KY979236	KY979238	phage-phage	1.0
KY979236	KY979243	phage-phage	1.0
KY979236	KY979244	phage-phage	1.0
KY979236	KY979246	phage-phage	1.0
KY979236	KY992519	phage-phage	0.844573
KY979236	MT431535	phage-phage	0.819331
KY979236	MT585277	phage-phage	0.844573
KY979236	MT585280	phage-phage	0.844573
KY979236	MT585283	phage-phage	0.844573
KY979236	MT585284	phage-phage	0.844573
KY979236	MT585285	phage-phage	0.844573
KY979236	MT585286	phage-phage	0.844573
KY979236	MT585287	phage-phage	0.844573
KY979236	MT585288	phage-phage	0.844573
KY979236	MT585289	phage-phage	0.844573
KY979236	MT585292	phage-phage	0.844573
KY979236	MT585294	phage-phage	0.844573
KY979236	MT585297	phage-phage	0.844573
KY979236	MT585298	phage-phage	0.844573
KY979236	MT585299	phage-phage	0.844573
KY979236	MT585300	phage-phage	0.844573
KY979236	MT585301	phage-phage	0.844573
KY979236	MT585302	phage-phage	0.844573
KY979236	MT585303	phage-phage	0.844573
KY979236	MT585304	phage-phage	0.844573
KY979236	MT585305	phage-phage	0.844573
KY979236	MT585306	phage-phage	0.844573
KY979236	MT585307	phage-phage	0.844573
KY979236	MT585308	phage-phage	0.844573
KY979236	MT585309	phage-phage	0.844573
KY979236	MT585311	phage-phage	0.844573
KY979236	MT585312	phage-phage	0.844573
KY979236	MT585314	phage-phage	0.844573
KY979236	MT585315	phage-phage	0.844573
KY979236	NC_041845	phage-phage	1.0
KY979237	KY979238	phage-phage	1.0
KY979237	KY979243	phage-phage	1.0
KY979237	KY979244	phage-phage	1.0
KY979237	KY979246	phage-phage	1.0
KY979237	KY992519	phage-phage	0.844573
KY979237	MT431535	phage-phage	0.819331
KY979237	MT585277	phage-phage	0.844573
KY979237	MT585280	phage-phage	0.844573
KY979237	MT585283	phage-phage	0.844573
KY979237	MT585284	phage-phage	0.844573
KY979237	MT585285	phage-phage	0.844573
KY979237	MT585286	phage-phage	0.844573
KY979237	MT585287	phage-phage	0.844573
KY979237	MT585288	phage-phage	0.844573
KY979237	MT585289	phage-phage	0.844573
KY979237	MT585292	phage-phage	0.844573
KY979237	MT585294	phage-phage	0.844573
KY979237	MT585297	phage-phage	0.844573
KY979237	MT585298	phage-phage	0.844573
KY979237	MT585299	phage-phage	0.844573
KY979237	MT585300	phage-phage	0.844573
KY979237	MT585301	phage-phage	0.844573
KY979237	MT585302	phage-phage	0.844573
KY979237	MT585303	phage-phage	0.844573
KY979237	MT585304	phage-phage	0.844573
KY979237	MT585305	phage-phage	0.844573
KY979237	MT585306	phage-phage	0.844573
KY979237	MT585307	phage-phage	0.844573
KY979237	MT585308	phage-phage	0.844573
KY979237	MT585309	phage-phage	0.844573
KY979237	MT585311	phage-phage	0.844573
KY979237	MT585312	phage-phage	0.844573
KY979237	MT585314	phage-phage	0.844573
KY979237	MT585315	phage-phage	0.844573
KY979237	NC_041845	phage-phage	1.0
KY979238	KY979243	phage-phage	1.0
KY979238	KY979244	phage-phage	1.0
KY979238	KY979246	phage-phage	1.0
KY979238	KY992519	phage-phage	0.844573
KY979238	MT431535	phage-phage	0.819331
KY979238	MT585277	phage-phage	0.844573
KY979238	MT585280	phage-phage	0.844573
KY979238	MT585283	phage-phage	0.844573
KY979238	MT585284	phage-phage	0.844573
KY979238	MT585285	phage-phage	0.844573
KY979238	MT585286	phage-phage	0.844573
KY979238	MT585287	phage-phage	0.844573
KY979238	MT585288	phage-phage	0.844573
KY979238	MT585289	phage-phage	0.844573
KY979238	MT585292	phage-phage	0.844573
KY979238	MT585294	phage-phage	0.844573
KY979238	MT585297	phage-phage	0.844573
KY979238	MT585298	phage-phage	0.844573
KY979238	MT585299	phage-phage	0.844573
KY979238	MT585300	phage-phage	0.844573
KY979238	MT585301	phage-phage	0.844573
KY979238	MT585302	phage-phage	0.844573
KY979238	MT585303	phage-phage	0.844573
KY979238	MT585304	phage-phage	0.844573
KY979238	MT585305	phage-phage	0.844573
KY979238	MT585306	phage-phage	0.844573
KY979238	MT585307	phage-phage	0.844573
KY979238	MT585308	phage-phage	0.844573
KY979238	MT585309	phage-phage	0.844573
KY979238	MT585311	phage-phage	0.844573
KY979238	MT585312	phage-phage	0.844573
KY979238	MT585314	phage-phage	0.844573
KY979238	MT585315	phage-phage	0.844573
KY979238	NC_041845	phage-phage	1.0
KY979239	KY979240	phage-phage	1.0
KY979239	KY979245	phage-phage	0.847572
KY979239	KY979247	phage-phage	0.874948
KY979240	KY979245	phage-phage	0.847572
KY979240	KY979247	phage-phage	0.874948
KY979241	KY979242	phage-phage	1.0
KY979241	KY992519	phage-phage	0.844573
KY979241	KY992520	phage-phage	1.0
KY979241	MT431535	phage-phage	0.872463
KY979241	MT585273	phage-phage	1.0
KY979241	MT585274	phage-phage	1.0
KY979241	MT585275	phage-phage	1.0
KY979241	MT585276	phage-phage	1.0
KY979241	MT585277	phage-phage	0.844573
KY979241	MT585278	phage-phage	1.0
KY979241	MT585279	phage-phage	1.0
KY979241	MT585280	phage-phage	0.844573
KY979241	MT585283	phage-phage	0.844573
KY979241	MT585284	phage-phage	0.844573
KY979241	MT585285	phage-phage	0.844573
KY979241	MT585286	phage-phage	0.844573
KY979241	MT585287	phage-phage	0.844573
KY979241	MT585288	phage-phage	0.844573
KY979241	MT585289	phage-phage	0.844573
KY979241	MT585290	phage-phage	1.0
KY979241	MT585291	phage-phage	1.0
KY979241	MT585292	phage-phage	0.844573
KY979241	MT585293	phage-phage	1.0
KY979241	MT585294	phage-phage	0.844573
KY979241	MT585295	phage-phage	1.0
KY979241	MT585296	phage-phage	1.0
KY979241	MT585297	phage-phage	0.844573
KY979241	MT585298	phage-phage	0.844573
KY979241	MT585299	phage-phage	0.844573
KY979241	MT585300	phage-phage	0.844573
KY979241	MT585301	phage-phage	0.844573
KY979241	MT585302	phage-phage	0.844573
KY979241	MT585303	phage-phage	0.844573
KY979241	MT585304	phage-phage	0.844573
KY979241	MT585305	phage-phage	0.844573
KY979241	MT585306	phage-phage	0.844573
KY979241	MT585307	phage-phage	0.844573
KY979241	MT585308	phage-phage	0.844573
KY979241	MT585309	phage-phage	0.844573
KY979241	MT585311	phage-phage	0.844573
KY979241	MT585312	phage-phage	0.844573
KY979241	MT585314	phage-phage	0.844573
KY979241	MT585315	phage-phage	0.844573
KY979242	KY992519	phage-phage	0.844573
KY979242	KY992520	phage-phage	1.0
KY979242	MT431535	phage-phage	0.872463
KY979242	MT585273	phage-phage	1.0
KY979242	MT585274	phage-phage	1.0
KY979242	MT585275	phage-phage	1.0
KY979242	MT585276	phage-phage	1.0
KY979242	MT585277	phage-phage	0.844573
KY979242	MT585278	phage-phage	1.0
KY979242	MT585279	phage-phage	1.0
KY979242	MT585280	phage-phage	0.844573
KY979242	MT585283	phage-phage	0.844573
KY979242	MT585284	phage-phage	0.844573
KY979242	MT585285	phage-phage	0.844573
KY979242	MT585286	phage-phage	0.844573
KY979242	MT585287	phage-phage	0.844573
KY979242	MT585288	phage-phage	0.844573
KY979242	MT585289	phage-phage	0.844573
KY979242	MT585290	phage-phage	1.0
KY979242	MT585291	phage-phage	1.0
KY979242	MT585292	phage-phage	0.844573
KY979242	MT585293	phage-phage	1.0
KY979242	MT585294	phage-phage	0.844573
KY979242	MT585295	phage-phage	1.0
KY979242	MT585296	phage-phage	1.0
KY979242	MT585297	phage-phage	0.844573
KY979242	MT585298	phage-phage	0.844573
KY979242	MT585299	phage-phage	0.844573
KY979242	MT585300	phage-phage	0.844573
KY979242	MT585301	phage-phage	0.844573
KY979242	MT585302	phage-phage	0.844573
KY979242	MT585303	phage-phage	0.844573
KY979242	MT585304	phage-phage	0.844573
KY979242	MT585305	phage-phage	0.844573
KY979242	MT585306	phage-phage	0.844573
KY979242	MT585307	phage-phage	0.844573
KY979242	MT585308	phage-phage	0.844573
KY979242	MT585309	phage-phage	0.844573
KY979242	MT585311	phage-phage	0.844573
KY979242	MT585312	phage-phage	0.844573
KY979242	MT585314	phage-phage	0.844573
KY979242	MT585315	phage-phage	0.844573
KY979243	KY979244	phage-phage	1.0
KY979243	KY979246	phage-phage	1.0
KY979243	KY992519	phage-phage	0.844573
KY979243	MT431535	phage-phage	0.819331
KY979243	MT585277	phage-phage	0.844573
KY979243	MT585280	phage-phage	0.844573
KY979243	MT585283	phage-phage	0.844573
KY979243	MT585284	phage-phage	0.844573
KY979243	MT585285	phage-phage	0.844573
KY979243	MT585286	phage-phage	0.844573
KY979243	MT585287	phage-phage	0.844573
KY979243	MT585288	phage-phage	0.844573
KY979243	MT585289	phage-phage	0.844573
KY979243	MT585292	phage-phage	0.844573
KY979243	MT585294	phage-phage	0.844573
KY979243	MT585297	phage-phage	0.844573
KY979243	MT585298	phage-phage	0.844573
KY979243	MT585299	phage-phage	0.844573
KY979243	MT585300	phage-phage	0.844573
KY979243	MT585301	phage-phage	0.844573
KY979243	MT585302	phage-phage	0.844573
KY979243	MT585303	phage-phage	0.844573
KY979243	MT585304	phage-phage	0.844573
KY979243	MT585305	phage-phage	0.844573
KY979243	MT585306	phage-phage	0.844573
KY979243	MT585307	phage-phage	0.844573
KY979243	MT585308	phage-phage	0.844573
KY979243	MT585309	phage-phage	0.844573
